"unicode-math","\10772","Op","\npolint","LINE INTEGRATION NOT INCLUDING THE POLE"
"unicode-math","\10773","Op","\pointint","INTEGRAL AROUND A POINT OPERATOR"
"esint","\10774","Op","\sqint","QUATERNION INTEGRAL OPERATOR"
"wrisym","\10774","Op","\sqrint","QUATERNION INTEGRAL OPERATOR"
"unicode-math","\10774","Op","\sqint","QUATERNION INTEGRAL OPERATOR"
"unicode-math","\10775","Op","\intlarhk","INTEGRAL WITH LEFTWARDS ARROW WITH HOOK"
"unicode-math","\10776","Op","\intx","INTEGRAL WITH TIMES SIGN"
"unicode-math","\10777","Op","\intcap","INTEGRAL WITH INTERSECTION"
"unicode-math","\10778","Op","\intcup","INTEGRAL WITH UNION"
"unicode-math","\10779","Op","\upint","INTEGRAL WITH OVERBAR"
"unicode-math","\10780","Op","\lowint","INTEGRAL WITH UNDERBAR"
"amssymb","\10781","Op","\Join","JOIN"
"unicode-math","\10781","Op","\Join","JOIN"
"unicode-math","\10782","Op","\bigtriangleleft","LARGE LEFT TRIANGLE OPERATOR"
"oz","\10783","Op","\zcmp","= \\fatsemi (stmaryrd), Z NOTATION SCHEMA COMPOSITION"
"oz","\10783","Op","\semi","= \\fatsemi (stmaryrd), Z NOTATION SCHEMA COMPOSITION"
"unicode-math","\10783","Op","\zcmp","= \\fatsemi (stmaryrd), Z NOTATION SCHEMA COMPOSITION"
"oz","\10784","Op","\zpipe","Z NOTATION SCHEMA PIPING"
"unicode-math","\10784","Op","\zpipe","Z NOTATION SCHEMA PIPING"
"oz","\10785","Op","\zproject","Z NOTATION SCHEMA PROJECTION"
"oz","\10785","Op","\project","Z NOTATION SCHEMA PROJECTION"
"unicode-math","\10785","Op","\zproject","Z NOTATION SCHEMA PROJECTION"
"unicode-math","\10786","Bin","\ringplus","PLUS SIGN WITH SMALL CIRCLE ABOVE"
"unicode-math","\10787","Bin","\plushat","PLUS SIGN WITH CIRCUMFLEX ACCENT ABOVE"
"unicode-math","\10788","Bin","\simplus","PLUS SIGN WITH TILDE ABOVE"
"unicode-math","\10789","Bin","\plusdot","PLUS SIGN WITH DOT BELOW"
"unicode-math","\10790","Bin","\plussim","PLUS SIGN WITH TILDE BELOW"
"unicode-math","\10791","Bin","\plussubtwo","PLUS SIGN WITH SUBSCRIPT TWO"
"unicode-math","\10792","Bin","\plustrif","PLUS SIGN WITH BLACK TRIANGLE"
"unicode-math","\10793","Bin","\commaminus","MINUS SIGN WITH COMMA ABOVE"
"unicode-math","\10794","Bin","\minusdot","MINUS SIGN WITH DOT BELOW"
"unicode-math","\10795","Bin","\minusfdots","MINUS SIGN WITH FALLING DOTS"
"unicode-math","\10796","Bin","\minusrdots","MINUS SIGN WITH RISING DOTS"
"unicode-math","\10797","Bin","\opluslhrim","PLUS SIGN IN LEFT HALF CIRCLE"
"unicode-math","\10798","Bin","\oplusrhrim","PLUS SIGN IN RIGHT HALF CIRCLE"
"base","\10799","Bin","\times","VECTOR OR CROSS PRODUCT"
"unicode-math","\10799","Bin","\vectimes","VECTOR OR CROSS PRODUCT"
"unicode-math","\10800","Bin","\dottimes","MULTIPLICATION SIGN WITH DOT ABOVE"
"unicode-math","\10801","Bin","\timesbar","MULTIPLICATION SIGN WITH UNDERBAR"
"unicode-math","\10802","Bin","\btimes","SEMIDIRECT PRODUCT WITH BOTTOM CLOSED"
"unicode-math","\10803","Bin","\smashtimes","SMASH PRODUCT"
"unicode-math","\10804","Bin","\otimeslhrim","MULTIPLICATION SIGN IN LEFT HALF CIRCLE"
"unicode-math","\10805","Bin","\otimesrhrim","MULTIPLICATION SIGN IN RIGHT HALF CIRCLE"
"unicode-math","\10806","Bin","\otimeshat","CIRCLED MULTIPLICATION SIGN WITH CIRCUMFLEX ACCENT"
"unicode-math","\10807","Bin","\Otimes","MULTIPLICATION SIGN IN DOUBLE CIRCLE"
"unicode-math","\10808","Bin","\odiv","CIRCLED DIVISION SIGN"
"unicode-math","\10809","Bin","\triangleplus","PLUS SIGN IN TRIANGLE"
"unicode-math","\10810","Bin","\triangleminus","MINUS SIGN IN TRIANGLE"
"unicode-math","\10811","Bin","\triangletimes","MULTIPLICATION SIGN IN TRIANGLE"
"unicode-math","\10812","Bin","\intprod","INTERIOR PRODUCT"
"unicode-math","\10813","Bin","\intprodr","RIGHTHAND INTERIOR PRODUCT"
"oz","\10814","Bin","\fcmp","Z NOTATION RELATIONAL COMPOSITION"
"oz","\10814","Bin","\comp","Z NOTATION RELATIONAL COMPOSITION"
"unicode-math","\10814","Bin","\fcmp","Z NOTATION RELATIONAL COMPOSITION"
"base","\10815","Bin","\amalg","AMALGAMATION OR COPRODUCT"
"unicode-math","\10815","Bin","\amalg","AMALGAMATION OR COPRODUCT"
"unicode-math","\10816","Bin","\capdot","INTERSECTION WITH DOT"
"unicode-math","\10817","Bin","\uminus","UNION WITH MINUS SIGN, z notation bag subtraction"
"unicode-math","\10818","Bin","\barcup","UNION WITH OVERBAR"
"unicode-math","\10819","Bin","\barcap","INTERSECTION WITH OVERBAR"
"unicode-math","\10820","Bin","\capwedge","INTERSECTION WITH LOGICAL AND"
"unicode-math","\10821","Bin","\cupvee","UNION WITH LOGICAL OR"
"unicode-math","\10822","Bin","\cupovercap","UNION ABOVE INTERSECTION"
"unicode-math","\10823","Bin","\capovercup","INTERSECTION ABOVE UNION"
"unicode-math","\10824","Bin","\cupbarcap","UNION ABOVE BAR ABOVE INTERSECTION"
"unicode-math","\10825","Bin","\capbarcup","INTERSECTION ABOVE BAR ABOVE UNION"
"unicode-math","\10826","Bin","\twocups","UNION BESIDE AND JOINED WITH UNION"
"unicode-math","\10827","Bin","\twocaps","INTERSECTION BESIDE AND JOINED WITH INTERSECTION"
"unicode-math","\10828","Bin","\closedvarcup","CLOSED UNION WITH SERIFS"
"unicode-math","\10829","Bin","\closedvarcap","CLOSED INTERSECTION WITH SERIFS"
"unicode-math","\10830","Bin","\Sqcap","DOUBLE SQUARE INTERSECTION"
"unicode-math","\10831","Bin","\Sqcup","DOUBLE SQUARE UNION"
"unicode-math","\10832","Bin","\closedvarcupsmashprod","CLOSED UNION WITH SERIFS AND SMASH PRODUCT"
"unicode-math","\10833","Bin","\wedgeodot","LOGICAL AND WITH DOT ABOVE"
"unicode-math","\10834","Bin","\veeodot","LOGICAL OR WITH DOT ABOVE"
"unicode-math","\10835","Bin","\Wedge","DOUBLE LOGICAL AND"
"unicode-math","\10836","Bin","\Vee","DOUBLE LOGICAL OR"
"unicode-math","\10837","Bin","\wedgeonwedge","TWO INTERSECTING LOGICAL AND"
"unicode-math","\10838","Bin","\veeonvee","TWO INTERSECTING LOGICAL OR"
"unicode-math","\10839","Bin","\bigslopedvee","SLOPING LARGE OR"
"unicode-math","\10840","Bin","\bigslopedwedge","SLOPING LARGE AND"
"unicode-math","\10841","Rel","\veeonwedge","LOGICAL OR OVERLAPPING LOGICAL AND"
"unicode-math","\10842","Bin","\wedgemidvert","LOGICAL AND WITH MIDDLE STEM"
"unicode-math","\10843","Bin","\veemidvert","LOGICAL OR WITH MIDDLE STEM"
"unicode-math","\10844","Bin","\midbarwedge","ogical and with horizontal dash"
"unicode-math","\10845","Bin","\midbarvee","LOGICAL OR WITH HORIZONTAL DASH"
"amssymb","\10846","Bin","\doublebarwedge","LOGICAL AND WITH DOUBLE OVERBAR"
"unicode-math","\10846","Bin","\doublebarwedge","LOGICAL AND WITH DOUBLE OVERBAR"
"unicode-math","\10847","Bin","\wedgebar","LOGICAL AND WITH UNDERBAR"
"unicode-math","\10848","Bin","\wedgedoublebar","LOGICAL AND WITH DOUBLE UNDERBAR"
"unicode-math","\10849","Bin","\varveebar","SMALL VEE WITH UNDERBAR"
"unicode-math","\10850","Bin","\doublebarvee","LOGICAL OR WITH DOUBLE OVERBAR"
"unicode-math","\10851","Bin","\veedoublebar","LOGICAL OR WITH DOUBLE UNDERBAR"
"oz","\10852","Bin","\dsub","Z NOTATION DOMAIN ANTIRESTRICTION"
"oz","\10852","Bin","\ndres","Z NOTATION DOMAIN ANTIRESTRICTION"
"unicode-math","\10852","Bin","\dsub","Z NOTATION DOMAIN ANTIRESTRICTION"
"oz","\10853","Bin","\rsub","Z NOTATION RANGE ANTIRESTRICTION"
"oz","\10853","Bin","\nrres","Z NOTATION RANGE ANTIRESTRICTION"
"unicode-math","\10853","Bin","\rsub","Z NOTATION RANGE ANTIRESTRICTION"
"unicode-math","\10854","Rel","\eqdot","EQUALS SIGN WITH DOT BELOW"
"unicode-math","\10855","Rel","\dotequiv","IDENTICAL WITH DOT ABOVE"
"unicode-math","\10856","Rel","\equivVert","TRIPLE HORIZONTAL BAR WITH DOUBLE VERTICAL STROKE"
"unicode-math","\10857","Rel","\equivVvert","TRIPLE HORIZONTAL BAR WITH TRIPLE VERTICAL STROKE"
"unicode-math","\10858","Rel","\dotsim","TILDE OPERATOR WITH DOT ABOVE"
"unicode-math","\10859","Rel","\simrdots","TILDE OPERATOR WITH RISING DOTS"
"unicode-math","\10860","Rel","\simminussim","SIMILAR MINUS SIMILAR"
"unicode-math","\10861","Rel","\congdot","CONGRUENT WITH DOT ABOVE"
"unicode-math","\10862","Rel","\asteq","EQUALS WITH ASTERISK"
"unicode-math","\10863","Rel","\hatapprox","ALMOST EQUAL TO WITH CIRCUMFLEX ACCENT"
"unicode-math","\10864","Rel","\approxeqq","APPROXIMATELY EQUAL OR EQUAL TO"
"unicode-math","\10865","Bin","\eqqplus","EQUALS SIGN ABOVE PLUS SIGN"
"unicode-math","\10866","Bin","\pluseqq","PLUS SIGN ABOVE EQUALS SIGN"
"unicode-math","\10867","Rel","\eqqsim","EQUALS SIGN ABOVE TILDE OPERATOR"
"txfonts","\10868","Rel","\Coloneqq","x \\Coloneq (txfonts), DOUBLE COLON EQUAL"
"base","\10868","Rel","::=","x \\Coloneq (txfonts), DOUBLE COLON EQUAL"
"unicode-math","\10868","Rel","\Coloneq","x \\Coloneq (txfonts), DOUBLE COLON EQUAL"
"wrisym","\10869","Rel","\Equal","TWO CONSECUTIVE EQUALS SIGNS"
"base","\10869","Rel","==","TWO CONSECUTIVE EQUALS SIGNS"
"unicode-math","\10869","Rel","\eqeq","TWO CONSECUTIVE EQUALS SIGNS"
"wrisym","\10870","Rel","\Same","THREE CONSECUTIVE EQUALS SIGNS"
"base","\10870","Rel","===","THREE CONSECUTIVE EQUALS SIGNS"
"unicode-math","\10870","Rel","\eqeqeq","THREE CONSECUTIVE EQUALS SIGNS"
"unicode-math","\10871","Rel","\ddotseq","EQUALS SIGN WITH TWO DOTS ABOVE AND TWO DOTS BELOW"
"unicode-math","\10872","Rel","\equivDD","EQUIVALENT WITH FOUR DOTS ABOVE"
"unicode-math","\10873","Rel","\ltcir","LESS-THAN WITH CIRCLE INSIDE"
"unicode-math","\10874","Rel","\gtcir","GREATER-THAN WITH CIRCLE INSIDE"
"unicode-math","\10875","Rel","\ltquest","LESS-THAN WITH QUESTION MARK ABOVE"
"unicode-math","\10876","Rel","\gtquest","GREATER-THAN WITH QUESTION MARK ABOVE"
"amssymb","\10877","Rel","\leqslant","LESS-THAN OR SLANTED EQUAL TO"
"fourier","\10877","Rel","\leqslant","LESS-THAN OR SLANTED EQUAL TO"
"unicode-math","\10877","Rel","\leqslant","LESS-THAN OR SLANTED EQUAL TO"
"amssymb","\10878","Rel","\geqslant","GREATER-THAN OR SLANTED EQUAL TO"
"fourier","\10878","Rel","\geqslant","GREATER-THAN OR SLANTED EQUAL TO"
"unicode-math","\10878","Rel","\geqslant","GREATER-THAN OR SLANTED EQUAL TO"
"unicode-math","\10879","Rel","\lesdot","LESS-THAN OR SLANTED EQUAL TO WITH DOT INSIDE"
"unicode-math","\10880","Rel","\gesdot","GREATER-THAN OR SLANTED EQUAL TO WITH DOT INSIDE"
"unicode-math","\10881","Rel","\lesdoto","LESS-THAN OR SLANTED EQUAL TO WITH DOT ABOVE"
"unicode-math","\10882","Rel","\gesdoto","GREATER-THAN OR SLANTED EQUAL TO WITH DOT ABOVE"
"unicode-math","\10883","Rel","\lesdotor","LESS-THAN OR SLANTED EQUAL TO WITH DOT ABOVE RIGHT"
"unicode-math","\10884","Rel","\gesdotol","GREATER-THAN OR SLANTED EQUAL TO WITH DOT ABOVE LEFT"
"amssymb","\10885","Rel","\lessapprox","LESS-THAN OR APPROXIMATE"
"unicode-math","\10885","Rel","\lessapprox","LESS-THAN OR APPROXIMATE"
"amssymb","\10886","Rel","\gtrapprox","GREATER-THAN OR APPROXIMATE"
"unicode-math","\10886","Rel","\gtrapprox","GREATER-THAN OR APPROXIMATE"
"amssymb","\10887","Rel","\lneq","LESS-THAN AND SINGLE-LINE NOT EQUAL TO"
"unicode-math","\10887","Rel","\lneq","LESS-THAN AND SINGLE-LINE NOT EQUAL TO"
"amssymb","\10888","Rel","\gneq","GREATER-THAN AND SINGLE-LINE NOT EQUAL TO"
"unicode-math","\10888","Rel","\gneq","GREATER-THAN AND SINGLE-LINE NOT EQUAL TO"
"amssymb","\10889","Rel","\lnapprox","LESS-THAN AND NOT APPROXIMATE"
"unicode-math","\10889","Rel","\lnapprox","LESS-THAN AND NOT APPROXIMATE"
"amssymb","\10890","Rel","\gnapprox","GREATER-THAN AND NOT APPROXIMATE"
"unicode-math","\10890","Rel","\gnapprox","GREATER-THAN AND NOT APPROXIMATE"
"amssymb","\10891","Rel","\lesseqqgtr","LESS-THAN ABOVE DOUBLE-LINE EQUAL ABOVE GREATER-THAN"
"unicode-math","\10891","Rel","\lesseqqgtr","LESS-THAN ABOVE DOUBLE-LINE EQUAL ABOVE GREATER-THAN"
"amssymb","\10892","Rel","\gtreqqless","GREATER-THAN ABOVE DOUBLE-LINE EQUAL ABOVE LESS-THAN"
"unicode-math","\10892","Rel","\gtreqqless","GREATER-THAN ABOVE DOUBLE-LINE EQUAL ABOVE LESS-THAN"
"unicode-math","\10893","Rel","\lsime","LESS-THAN ABOVE SIMILAR OR EQUAL"
"unicode-math","\10894","Rel","\gsime","GREATER-THAN ABOVE SIMILAR OR EQUAL"
"unicode-math","\10895","Rel","\lsimg","LESS-THAN ABOVE SIMILAR ABOVE GREATER-THAN"
"unicode-math","\10896","Rel","\gsiml","GREATER-THAN ABOVE SIMILAR ABOVE LESS-THAN"
"unicode-math","\10897","Rel","\lgE","LESS-THAN ABOVE GREATER-THAN ABOVE DOUBLE-LINE EQUAL"
"unicode-math","\10898","Rel","\glE","GREATER-THAN ABOVE LESS-THAN ABOVE DOUBLE-LINE EQUAL"
"unicode-math","\10899","Rel","\lesges","LESS-THAN ABOVE SLANTED EQUAL ABOVE GREATER-THAN ABOVE SLANTED EQUAL"
"unicode-math","\10900","Rel","\gesles","GREATER-THAN ABOVE SLANTED EQUAL ABOVE LESS-THAN ABOVE SLANTED EQUAL"
"amssymb","\10901","Rel","\eqslantless","SLANTED EQUAL TO OR LESS-THAN"
"unicode-math","\10901","Rel","\eqslantless","SLANTED EQUAL TO OR LESS-THAN"
"amssymb","\10902","Rel","\eqslantgtr","SLANTED EQUAL TO OR GREATER-THAN"
"unicode-math","\10902","Rel","\eqslantgtr","SLANTED EQUAL TO OR GREATER-THAN"
"unicode-math","\10903","Rel","\elsdot","SLANTED EQUAL TO OR LESS-THAN WITH DOT INSIDE"
"unicode-math","\10904","Rel","\egsdot","SLANTED EQUAL TO OR GREATER-THAN WITH DOT INSIDE"
"unicode-math","\10905","Rel","\eqqless","DOUBLE-LINE EQUAL TO OR LESS-THAN"
"unicode-math","\10906","Rel","\eqqgtr","DOUBLE-LINE EQUAL TO OR GREATER-THAN"
"unicode-math","\10907","Rel","\eqqslantless","DOUBLE-LINE SLANTED EQUAL TO OR LESS-THAN"
"unicode-math","\10908","Rel","\eqqslantgtr","DOUBLE-LINE SLANTED EQUAL TO OR GREATER-THAN"
"unicode-math","\10909","Rel","\simless","SIMILAR OR LESS-THAN"
"unicode-math","\10910","Rel","\simgtr","SIMILAR OR GREATER-THAN"
"unicode-math","\10911","Rel","\simlE","SIMILAR ABOVE LESS-THAN ABOVE EQUALS SIGN"
"unicode-math","\10912","Rel","\simgE","SIMILAR ABOVE GREATER-THAN ABOVE EQUALS SIGN"
"wrisym","\10913","Rel","\NestedLessLess","DOUBLE NESTED LESS-THAN"
"mathabx -amssymb","\10913","Rel","\lll","DOUBLE NESTED LESS-THAN"
"unicode-math","\10913","Rel","\Lt","DOUBLE NESTED LESS-THAN"
"wrisym","\10914","Rel","\NestedGreaterGreater","DOUBLE NESTED GREATER-THAN"
"mathabx -amssymb","\10914","Rel","\ggg","DOUBLE NESTED GREATER-THAN"
"unicode-math","\10914","Rel","\Gt","DOUBLE NESTED GREATER-THAN"
"unicode-math","\10915","Rel","\partialmeetcontraction","double less-than with underbar"
"unicode-math","\10916","Rel","\glj","GREATER-THAN OVERLAPPING LESS-THAN"
"unicode-math","\10917","Rel","\gla","GREATER-THAN BESIDE LESS-THAN"
"stmaryrd","\10918","Rel","\leftslice","LESS-THAN CLOSED BY CURVE"
"unicode-math","\10918","Rel","\ltcc","LESS-THAN CLOSED BY CURVE"
"stmaryrd","\10919","Rel","\rightslice","GREATER-THAN CLOSED BY CURVE"
"unicode-math","\10919","Rel","\gtcc","GREATER-THAN CLOSED BY CURVE"
"unicode-math","\10920","Rel","\lescc","LESS-THAN CLOSED BY CURVE ABOVE SLANTED EQUAL"
"unicode-math","\10921","Rel","\gescc","GREATER-THAN CLOSED BY CURVE ABOVE SLANTED EQUAL"
"unicode-math","\10922","Rel","\smt","SMALLER THAN"
"unicode-math","\10923","Rel","\lat","LARGER THAN"
"unicode-math","\10924","Rel","\smte","SMALLER THAN OR EQUAL TO"
"unicode-math","\10925","Rel","\late","LARGER THAN OR EQUAL TO"
"unicode-math","\10926","Rel","\bumpeqq","EQUALS SIGN WITH BUMPY ABOVE"
"base","\10927","Rel","\preceq","PRECEDES ABOVE SINGLE-LINE EQUALS SIGN"
"unicode-math","\10927","Rel","\preceq","PRECEDES ABOVE SINGLE-LINE EQUALS SIGN"
"base","\10928","Rel","\succeq","SUCCEEDS ABOVE SINGLE-LINE EQUALS SIGN"
"unicode-math","\10928","Rel","\succeq","SUCCEEDS ABOVE SINGLE-LINE EQUALS SIGN"
"unicode-math","\10929","Rel","\precneq","PRECEDES ABOVE SINGLE-LINE NOT EQUAL TO"
"unicode-math","\10930","Rel","\succneq","SUCCEEDS ABOVE SINGLE-LINE NOT EQUAL TO"
"txfonts","\10931","Rel","\preceqq","PRECEDES ABOVE EQUALS SIGN"
"unicode-math","\10931","Rel","\preceqq","PRECEDES ABOVE EQUALS SIGN"
"txfonts","\10932","Rel","\succeqq","SUCCEEDS ABOVE EQUALS SIGN"
"unicode-math","\10932","Rel","\succeqq","SUCCEEDS ABOVE EQUALS SIGN"
"unicode-math","\10933","Rel","\precneqq","PRECEDES ABOVE NOT EQUAL TO"
"unicode-math","\10934","Rel","\succneqq","SUCCEEDS ABOVE NOT EQUAL TO"
"amssymb","\10935","Rel","\precapprox","PRECEDES ABOVE ALMOST EQUAL TO"
"unicode-math","\10935","Rel","\precapprox","PRECEDES ABOVE ALMOST EQUAL TO"
"amssymb","\10936","Rel","\succapprox","SUCCEEDS ABOVE ALMOST EQUAL TO"
"unicode-math","\10936","Rel","\succapprox","SUCCEEDS ABOVE ALMOST EQUAL TO"
"amssymb","\10937","Rel","\precnapprox","PRECEDES ABOVE NOT ALMOST EQUAL TO"
"unicode-math","\10937","Rel","\precnapprox","PRECEDES ABOVE NOT ALMOST EQUAL TO"
"amssymb","\10938","Rel","\succnapprox","SUCCEEDS ABOVE NOT ALMOST EQUAL TO"
"unicode-math","\10938","Rel","\succnapprox","SUCCEEDS ABOVE NOT ALMOST EQUAL TO"
"mathabx","\10939","Rel","\llcurly","DOUBLE PRECEDES"
"unicode-math","\10939","Rel","\Prec","DOUBLE PRECEDES"
"mathabx","\10940","Rel","\ggcurly","DOUBLE SUCCEEDS"
"unicode-math","\10940","Rel","\Succ","DOUBLE SUCCEEDS"
"unicode-math","\10941","Rel","\subsetdot","SUBSET WITH DOT"
"unicode-math","\10942","Rel","\supsetdot","SUPERSET WITH DOT"
"unicode-math","\10943","Rel","\subsetplus","SUBSET WITH PLUS SIGN BELOW"
"unicode-math","\10944","Rel","\supsetplus","SUPERSET WITH PLUS SIGN BELOW"
"unicode-math","\10945","Rel","\submult","SUBSET WITH MULTIPLICATION SIGN BELOW"
"unicode-math","\10946","Rel","\supmult","SUPERSET WITH MULTIPLICATION SIGN BELOW"
"unicode-math","\10947","Rel","\subedot","SUBSET OF OR EQUAL TO WITH DOT ABOVE"
"unicode-math","\10948","Rel","\supedot","SUPERSET OF OR EQUAL TO WITH DOT ABOVE"
"amssymb","\10949","Rel","\subseteqq","SUBSET OF ABOVE EQUALS SIGN"
"unicode-math","\10949","Rel","\subseteqq","SUBSET OF ABOVE EQUALS SIGN"
"amssymb","\10950","Rel","\supseteqq","SUPERSET OF ABOVE EQUALS SIGN"
"unicode-math","\10950","Rel","\supseteqq","SUPERSET OF ABOVE EQUALS SIGN"
"unicode-math","\10951","Rel","\subsim","SUBSET OF ABOVE TILDE OPERATOR"
"unicode-math","\10952","Rel","\supsim","SUPERSET OF ABOVE TILDE OPERATOR"
"unicode-math","\10953","Rel","\subsetapprox","SUBSET OF ABOVE ALMOST EQUAL TO"
"unicode-math","\10954","Rel","\supsetapprox","SUPERSET OF ABOVE ALMOST EQUAL TO"
"amssymb","\10955","Rel","\subsetneqq","SUBSET OF ABOVE NOT EQUAL TO"
"unicode-math","\10955","Rel","\subsetneqq","SUBSET OF ABOVE NOT EQUAL TO"
"amssymb","\10956","Rel","\supsetneqq","SUPERSET OF ABOVE NOT EQUAL TO"
"unicode-math","\10956","Rel","\supsetneqq","SUPERSET OF ABOVE NOT EQUAL TO"
"unicode-math","\10957","Rel","\lsqhook","SQUARE LEFT OPEN BOX OPERATOR"
"unicode-math","\10958","Rel","\rsqhook","SQUARE RIGHT OPEN BOX OPERATOR"
"unicode-math","\10959","Rel","\csub","CLOSED SUBSET"
"unicode-math","\10960","Rel","\csup","CLOSED SUPERSET"
"unicode-math","\10961","Rel","\csube","CLOSED SUBSET OR EQUAL TO"
"unicode-math","\10962","Rel","\csupe","CLOSED SUPERSET OR EQUAL TO"
"unicode-math","\10963","Rel","\subsup","SUBSET ABOVE SUPERSET"
"unicode-math","\10964","Rel","\supsub","SUPERSET ABOVE SUBSET"
"unicode-math","\10965","Rel","\subsub","SUBSET ABOVE SUBSET"
"unicode-math","\10966","Rel","\supsup","SUPERSET ABOVE SUPERSET"
"unicode-math","\10967","Rel","\suphsub","SUPERSET BESIDE SUBSET"
"unicode-math","\10968","Rel","\supdsub","SUPERSET BESIDE AND JOINED BY DASH WITH SUBSET"
"unicode-math","\10969","Rel","\forkv","ELEMENT OF OPENING DOWNWARDS"
"unicode-math","\10970","Rel","\topfork","PITCHFORK WITH TEE TOP"
"unicode-math","\10971","Rel","\mlcp","TRANSVERSAL INTERSECTION"
"unicode-math","\10972","Rel","\forks","FORKING"
"unicode-math","\10973","Rel","\forksnot","NONFORKING"
"unicode-math","\10974","Rel","\shortlefttack","SHORT LEFT TACK"
"unicode-math","\10975","Rel","\shortdowntack","SHORT DOWN TACK"
"unicode-math","\10976","Rel","\shortuptack","SHORT UP TACK"
"unicode-math","\10977","Ord","\perps","PERPENDICULAR WITH S"
"unicode-math","\10978","Rel","\vDdash","VERTICAL BAR TRIPLE RIGHT TURNSTILE"
"unicode-math","\10979","Rel","\dashV","DOUBLE VERTICAL BAR LEFT TURNSTILE"
"unicode-math","\10980","Rel","\Dashv","VERTICAL BAR DOUBLE LEFT TURNSTILE"
"unicode-math","\10981","Rel","\DashV","DOUBLE VERTICAL BAR DOUBLE LEFT TURNSTILE"
"unicode-math","\10982","Rel","\varVdash","LONG DASH FROM LEFT MEMBER OF DOUBLE VERTICAL"
"unicode-math","\10983","Rel","\Barv","SHORT DOWN TACK WITH OVERBAR"
"unicode-math","\10984","Rel","\vBar","SHORT UP TACK WITH UNDERBAR"
"unicode-math","\10985","Rel","\vBarv","SHORT UP TACK ABOVE SHORT DOWN TACK"
"txfonts","\10986","Rel","\Top","DOUBLE DOWN TACK"
"unicode-math","\10986","Rel","\barV","DOUBLE DOWN TACK"
"txfonts","\10987","Rel","\Bot","DOUBLE UP TACK"
"txfonts","\10987","Rel","\Perp","DOUBLE UP TACK"
"unicode-math","\10987","Rel","\Vbar","DOUBLE UP TACK"
"unicode-math","\10988","Rel","\Not","DOUBLE STROKE NOT SIGN"
"unicode-math","\10989","Rel","\bNot","REVERSED DOUBLE STROKE NOT SIGN"
"unicode-math","\10990","Rel","\revnmid","DOES NOT DIVIDE WITH REVERSED NEGATION SLASH"
"unicode-math","\10991","Rel","\cirmid","VERTICAL LINE WITH CIRCLE ABOVE"
"unicode-math","\10992","Rel","\midcir","VERTICAL LINE WITH CIRCLE BELOW"
"unicode-math","\10993","Ord","\topcir","DOWN TACK WITH CIRCLE BELOW"
"unicode-math","\10994","Rel","\nhpar","PARALLEL WITH HORIZONTAL STROKE"
"unicode-math","\10995","Rel","\parsim","PARALLEL WITH TILDE OPERATOR"
"stmaryrd","\10996","Bin","\interleave","TRIPLE VERTICAL BAR BINARY RELATION"
"unicode-math","\10996","Bin","\interleave","TRIPLE VERTICAL BAR BINARY RELATION"
"unicode-math","\10997","Bin","\nhVvert","TRIPLE VERTICAL BAR WITH HORIZONTAL STROKE"
"unicode-math","\10998","Bin","\threedotcolon","TRIPLE COLON OPERATOR"
"unicode-math","\10999","Rel","\lllnest","TRIPLE NESTED LESS-THAN"
"unicode-math","\11000","Rel","\gggnest","TRIPLE NESTED GREATER-THAN"
"unicode-math","\11001","Rel","\leqqslant","DOUBLE-LINE SLANTED LESS-THAN OR EQUAL TO"
"unicode-math","\11002","Rel","\geqqslant","DOUBLE-LINE SLANTED GREATER-THAN OR EQUAL TO"
"unicode-math","\11003","Bin","\trslash","TRIPLE SOLIDUS BINARY RELATION"
"stmaryrd","\11004","Op","\biginterleave","LARGE TRIPLE VERTICAL BAR OPERATOR"
"unicode-math","\11004","Op","\biginterleave","LARGE TRIPLE VERTICAL BAR OPERATOR"
"stmaryrd","\11005","Bin","\sslash","DOUBLE SOLIDUS OPERATOR"
"txfonts","\11005","Bin","\varparallel","DOUBLE SOLIDUS OPERATOR"
"unicode-math","\11005","Bin","\sslash","DOUBLE SOLIDUS OPERATOR"
"stmaryrd","\11006","Bin","\talloblong","WHITE VERTICAL BAR"
"unicode-math","\11006","Bin","\talloblong","WHITE VERTICAL BAR"
"unicode-math","\11007","Op","\bigtalloblong","N-ARY WHITE VERTICAL BAR"
"unicode-math","\11026","Ord","\squaretopblack","SQUARE WITH TOP HALF BLACK"
"unicode-math","\11027","Ord","\squarebotblack","SQUARE WITH BOTTOM HALF BLACK"
"unicode-math","\11028","Ord","\squareurblack","SQUARE WITH UPPER RIGHT DIAGONAL HALF BLACK"
"unicode-math","\11029","Ord","\squarellblack","SQUARE WITH LOWER LEFT DIAGONAL HALF BLACK"
"unicode-math","\11030","Ord","\diamondleftblack","DIAMOND WITH LEFT HALF BLACK"
"unicode-math","\11031","Ord","\diamondrightblack","DIAMOND WITH RIGHT HALF BLACK"
"unicode-math","\11032","Ord","\diamondtopblack","DIAMOND WITH TOP HALF BLACK"
"unicode-math","\11033","Ord","\diamondbotblack","DIAMOND WITH BOTTOM HALF BLACK"
"unicode-math","\11034","Ord","\dottedsquare","DOTTED SQUARE"
"fourier","\11035","Ord","\blacksquare","BLACK LARGE SQUARE"
"unicode-math","\11035","Ord","\lgblksquare","BLACK LARGE SQUARE"
"fourier","\11036","Ord","\square","WHITE LARGE SQUARE"
"unicode-math","\11036","Ord","\lgwhtsquare","WHITE LARGE SQUARE"
